Gene ID	Gene.Symbol	ppb.iBAQ.peptides	ppb.iBAQ.A549_exo1	ppb.iBAQ.A549_exo2	ppb.iBAQ.A549_exo3	ppb.iBAQ.Caco2_exo1	ppb.iBAQ.Caco2_exo2	ppb.iBAQ.Caco2_exo3	ppb.iBAQ.CRC.A	ppb.iBAQ.CRC.B	ppb.iBAQ.CRC.C	ppb.iBAQ.CRC.D	ppb.iBAQ.e.EV_10N	ppb.iBAQ.e.EV_10T	ppb.iBAQ.e.EV_11N	ppb.iBAQ.e.EV_11T	ppb.iBAQ.e.EV_12N	ppb.iBAQ.e.EV_12T	ppb.iBAQ.e.EV_13N	ppb.iBAQ.e.EV_13T	ppb.iBAQ.e.EV_14N	ppb.iBAQ.e.EV_14T	ppb.iBAQ.e.EV_15N	ppb.iBAQ.e.EV_15T	ppb.iBAQ.e.EV_16N	ppb.iBAQ.e.EV_16T	ppb.iBAQ.e.EV_17N	ppb.iBAQ.e.EV_17T	ppb.iBAQ.e.EV_1N	ppb.iBAQ.e.EV_1T	ppb.iBAQ.e.EV_2N	ppb.iBAQ.e.EV_2T	ppb.iBAQ.e.EV_3N	ppb.iBAQ.e.EV_3T	ppb.iBAQ.e.EV_4N	ppb.iBAQ.e.EV_4T	ppb.iBAQ.e.EV_5N	ppb.iBAQ.e.EV_5T	ppb.iBAQ.e.EV_6N	ppb.iBAQ.e.EV_6T	ppb.iBAQ.e.EV_7N	ppb.iBAQ.e.EV_7T	ppb.iBAQ.e.EV_8N	ppb.iBAQ.e.EV_8T	ppb.iBAQ.e.EV_9N	ppb.iBAQ.e.EV_9T	ppb.iBAQ E24 Normal	ppb.iBAQ E24 Tumor	ppb.iBAQ E25 Normal	ppb.iBAQ E25 Tumor	ppb.iBAQ E29 Normal	ppb.iBAQ E29 Tumor	ppb.iBAQ E40 Normal	ppb.iBAQ E43 Normal	ppb.iBAQ E43 Tumor	ppb.iBAQ E45 Norrmal	ppb.iBAQ E45 Tumor	ppb.iBAQ E46 Normal	ppb.iBAQ E46 Tumor	ppb.iBAQ E47 Normal	ppb.iBAQ E47 Tumor	ppb.iBAQ.EV_N	ppb.iBAQ.EV_T	ppb.iBAQ.exoA153_TRG1	ppb.iBAQ.exoA162_TRG1	ppb.iBAQ.exoA186_TRG1	ppb.iBAQ.exoA282_TRG1	ppb.iBAQ.exoA293_TRG1	ppb.iBAQ.exoA296_TRG1	ppb.iBAQ.exoA298	ppb.iBAQ.exoA334_TRG1	ppb.iBAQ.exoA342_TRG1	ppb.iBAQ.exoA360_TRG1	ppb.iBAQ.exoA363_TRG1	ppb.iBAQ.exoA384_TRG1	ppb.iBAQ.exoA386_TRG1	ppb.iBAQ.exoA406_TRG1	ppb.iBAQ.exoA415_TRG1	ppb.iBAQ.exoA50_TRG1	ppb.iBAQ.exoA63_TRG1	ppb.iBAQ.exoA95_TRG1	ppb.iBAQ.exoB100_TRG2	ppb.iBAQ.exoB12_TRG1	ppb.iBAQ.exoB148_TRG2	ppb.iBAQ.exoB150_TRG2	ppb.iBAQ.exoB164_TRG2	ppb.iBAQ.exoB191_TRG2	ppb.iBAQ.exoB198_TRG2	ppb.iBAQ.exoB201_TRG2	ppb.iBAQ.exoB234_TRG2	ppb.iBAQ.exoB240_TRG2	ppb.iBAQ.exoB260_TRG2	ppb.iBAQ.exoB311_TRG2	ppb.iBAQ.exoB318_TRG2	ppb.iBAQ.exoB364_TRG2	ppb.iBAQ.exoB392_TRG2	ppb.iBAQ.exoB393_TRG2	ppb.iBAQ.exoB398_TRG2	ppb.iBAQ.exoB401_TRG2	ppb.iBAQ.exoB51_TRG2	ppb.iBAQ.exoB62_TRG2	ppb.iBAQ.exoB92_TRG2	ppb.iBAQ.Expel10.CRC.LM	ppb.iBAQ.Expel10.normal	ppb.iBAQ.Expel17.CRC.LM	ppb.iBAQ.Expel17.normal	ppb.iBAQ.Expel18.CRC.LM	ppb.iBAQ.Expel18.normal	ppb.iBAQ.Expel19.CRC.LM	ppb.iBAQ.Expel19.normal	ppb.iBAQ.Expel22.CRC.LM	ppb.iBAQ.Expel22.normal	ppb.iBAQ.Expel3.CRC.LM	ppb.iBAQ.Expel3.normal	ppb.iBAQ.FEB	ppb.iBAQ.H23_exo1	ppb.iBAQ.H23_exo2	ppb.iBAQ.H23_exo3	ppb.iBAQ.Healthy	ppb.iBAQ.HT29_exo1	ppb.iBAQ.HT29_exo2	ppb.iBAQ.HT29_exo3	ppb.iBAQ.HTC116_exo1	ppb.iBAQ.HTC116_exo2	ppb.iBAQ.HTC116_exo3	ppb.iBAQ.KM12L4	ppb.iBAQ.KM12SM	ppb.iBAQ.plasmaA153_TRG1	ppb.iBAQ.plasmaA162_TRG1	ppb.iBAQ.plasmaA186_TRG1	ppb.iBAQ.plasmaA198_TRG2	ppb.iBAQ.plasmaA282_TRG1	ppb.iBAQ.plasmaA293_TRG1	ppb.iBAQ.plasmaA296_TRG1	ppb.iBAQ.plasmaA298	ppb.iBAQ.plasmaA32	ppb.iBAQ.plasmaA334_TRG1	ppb.iBAQ.plasmaA342_TRG1	ppb.iBAQ.plasmaA360_TRG1	ppb.iBAQ.plasmaA363_TRG1	ppb.iBAQ.plasmaA384_TRG1	ppb.iBAQ.plasmaA386_TRG1	ppb.iBAQ.plasmaA406_TRG1	ppb.iBAQ.plasmaA415_TRG1	ppb.iBAQ.plasmaA50_TRG1	ppb.iBAQ.plasmaA95_TRG1	ppb.iBAQ.plasmaB100_TRG2	ppb.iBAQ.plasmaB12_TRG2	ppb.iBAQ.plasmaB148_TRG2	ppb.iBAQ.plasmaB150_TRG2	ppb.iBAQ.plasmaB191_TRG2	ppb.iBAQ.plasmaB201_TRG2	ppb.iBAQ.plasmaB234_TRG2	ppb.iBAQ.plasmaB240_TRG2	ppb.iBAQ.plasmaB260_TRG2	ppb.iBAQ.plasmaB311_TRG2	ppb.iBAQ.plasmaB318_TRG2	ppb.iBAQ.plasmaB35_TRG2	ppb.iBAQ.plasmaB357_TRG2	ppb.iBAQ.plasmaB364_TRG2	ppb.iBAQ.plasmaB392_TRG2	ppb.iBAQ.plasmaB393_TRG2	ppb.iBAQ.plasmaB398_TRG2	ppb.iBAQ.plasmaB401_TRG2	ppb.iBAQ.plasmaB51_TRG2	ppb.iBAQ.plasmaB62_TRG2	ppb.iBAQ.plasmaB92_TRG2	ppb.iBAQ.SW620
ENSG00000244734	HBB	176647.2355	11054363.22	13450107.62	16497398.78	26056690.75	15017465.47	24477702.1	706310.8894	19532.03104	134067.4998	296119.3342	5823307.39	2137275.378	1511250.71	NA	1274554.145	754056.3017	7038229.982	2045983.773	19001228.19	4244529.21	9565900.334	2522261.156	2720037.852	1671332.808	7573906.567	1268759.033	4863204.41	1058954.277	7379764.98	6294439.162	3671944.205	1790574.047	4784800.539	1507816.358	3958062.174	1192342.411	2760930.314	3048604.626	1828698.843	266310.746	4126588.485	7522742.597	5178225.899	4492989.733	129138038.2	2952525.192	57082294.94	26260214.51	71710722.68	10950437.35	149921102.1	82243113.88	34075173.85	26493739.68	8541542.896	73131691.49	11696262.81	148672341.9	1829518.808	4131941.408	2908107.592	9180739.849	27831814.16	2503893.457	3022970.411	24681223.14	4055728.502	6171797.194	2790615.171	3024678.057	17511656.55	7100757.259	55832458.36	5852459.132	5451390.222	8586393.792	11950448.72	61312224.63	24352160.9	5016279.473	11197519.76	13837247.33	52199959.6	13163752.81	59631765.09	40638435.79	6410842.451	26471537.86	6011501.114	2909171.24	14660970.8	11445425.77	4314516.308	2481796.589	3777293.076	4321815.541	45179871.19	17049020.72	11852411.41	7645459.407	42373245.83	24476791.27	11643700.05	12175047.51	8135381.542	6164980.065	68029673.4	50548244.99	11454427.16	19379814.49	22418069.13	24297999.24	112292.8081	34829274.99	29488005.74	31931515.03	137913.4177	21817861.44	18953452.3	14670630.91	64045914.83	52203756.72	60924189.14	21818.54313	15846.98095	2680279.067	4340899.147	4994530.339	3522103.965	5076523.665	4750737.61	9740481.424	3080370.53	4750517.433	12967310.17	2069806.234	8750576.712	4975037.588	3679804.955	3750106.768	6271738.209	4015958.714	18775964.91	4141021.217	6839211.557	4079824.167	7138306.375	5576249.732	3364844.897	3552445.715	7466723.833	8079899.41	8890654.42	5030036.757	3713397.041	19951370.97	8712259.02	3415573.184	2675788.168	3475917.098	3155773.919	4478129.337	1762668.317	8077954.37	7846622.368	20613.28021
ENSG00000223609	HBD	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59044.57697	30170.4594	NA	NA	NA	38054.83038	NA	54895.4298	157803.5529	68917.7431	77196.07699	NA	NA	NA	204125.5587	NA	NA	NA	19183.25373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89273.9363	NA	NA	48989.89652	5459308.278	43641.3063	538628.4521	125329.3731	728933.835	44906.4252	6340689.119	1083030.202	380369.1994	241513.1915	62754.70833	1030751.635	70094.42718	2926129.903	7681.072643	31871.03619	12288.49794	115373.7071	330568.5035	NA	NA	393458.9654	NA	62667.77954	NA	NA	149141.249	NA	663570.3222	NA	NA	76865.96237	49458.08628	975375.0213	133331.255	32823.87623	165944.1903	157677.6072	843075.8313	231637.6357	636592.8621	476563.3102	NA	329292.6537	NA	NA	60496.14191	149848.9335	NA	NA	NA	NA	490612.9997	259421.8055	160451.1649	NA	974066.5836	630240.5252	97157.65678	77149.40563	93765.13129	NA	783901.296	NA	22717.49459	217099.7689	155416.1421	65751.09629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67539.56656	53557.74207	NA	23113.35902	NA	141581.9226	NA	NA	254588.7475	NA	50423.53767	58100.21936	34676.74101	28510.76784	87645.19206	NA	325481.4574	NA	45654.72552	57713.72536	33631.98098	52245.92647	49128.44306	30737.44229	134929.9624	NA	82312.96015	46514.4405	32967.63368	337194.0479	60280.59577	NA	NA	35626.91869	NA	38682.74567	41226.91657	77295.67608	79545.34125	NA
ENSG00000213934	HBG1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68596.37148	NA	952938.3526	43761.48012	78430.77114	NA	NA	NA	788591.1861	77367.03993	184729.762	75200.3301	NA	NA	NA	20821.98585	NA	8157.975633	18054.88784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266116.962	17194.38269	230133.277	23050.37387	1672.778827	NA	25523.51046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196565	HBG2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000112339	HBS1L	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15866.61741	NA	NA	NA	20517.5976	NA	NA	NA	51131.87639	NA	40598.14842	NA	NA	NA	42735.74498	NA	25049.73572	NA	48935.6005	NA	27020.64672	NA	11010.44067	8730.571756	15968.05169	8896.710548	73685.45868	NA	16818.92048	NA	26634.63279	NA	34538.88444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17333.97324	NA	NA	NA	NA	2745.259894	26396.9736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000130656	HBZ	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48715.10004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000004961	HCCS	176647.2355	NA	NA	NA	NA	NA	NA	NA	12595.22338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10886.52298	NA	22210.63899	NA	12263.60177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000172534	HCFC1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3719.6341	NA	NA	NA	NA	NA	4737.236337	NA	NA	NA	5684.273648	NA	NA	NA	NA	NA	1463.158979	NA	4457.090678	NA	2508.550068	NA	NA	NA	NA	NA	25188.06936	NA	NA	NA	6585.412825	NA	NA	20303.67994	14643.13915	73851.36181	1915.548622	9390.715557	NA	2553.615602	897.7650388	7990.181703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2509.034055	NA	6411.947438	1625.289604	45618.11078	NA	382.0442988	3616.739442	2752.738141	72.68841968	7645.723512	3054.036883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5328.932482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6360.415634
ENSG00000101336	HCK	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2528.402505	NA	NA	NA	NA	NA	NA	NA	NA	7080.668989	NA	2266.40549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7280.11472	2002.34833	17744.26163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6390.650794	NA	NA	NA	2464.424984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180353	HCLS1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	1142.298101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50936.61123	25813.132	25247.28617	32295.46248	NA	17495.8951	8601.225305	11012.08624	24686.76945	14186.77631	NA	21710.44579	NA	8040.358811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33828.30804	70522.69455	17083.39752	31715.5361	1726.144709	220982.8665	61957.47763	38999.6807	27039.19305	14532.03779	12540.68547	11037.48017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000116478	HDAC1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14807.03281	111338.2194	NA	17999.14146	21705.78824	53239.96094	64046.15901	257115.7251	NA	342192.2201	99257.52816	215560.1071	40805.2075	22579.1012	NA	419574.2803	8264.483462	351362.6776	29789.52544	457977.6181	NA	145232.1155	NA	81578.32698	23424.87758	221825.3745	39119.13128	178053.0941	47416.635	247958.5992	NA	200504.5543	29332.06401	338819.857	NA	20656.05954	NA	NA	NA	37523.3582	NA	NA	36520.89081	35704.85178	60571.76011	7082.003539	28622.41697	15039.18055	NA	62006.44361	302631.233	NA	NA	NA	NA	NA	NA	NA	NA	19221.40008	NA	NA	NA	NA	NA	NA	18244.61668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9266.01226	NA	NA	NA	10612.09155	10229.06668	NA	NA	13911.78924	NA	NA	6120.889813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22484.28796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16030.87709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38236.61805
ENSG00000196591	HDAC2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64776.8293	NA	NA	NA	NA	NA	NA	NA	60367.77613	NA	54888.37143	NA	NA	NA	100866.2919	NA	120374.9863	NA	17626.27864	NA	5617.103386	NA	18333.08504	NA	NA	18818.1731	11478.77296	NA	5313.373355	NA	196949.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11337.96252	NA	11287.15613	NA	8509.106361	NA	NA	21015.41986	48560.88332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22569.15881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171720	HDAC3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3659.343529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000094631	HDAC6	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20281.78031	15881.44048	NA	NA	NA	32303.99221	18144.80226	9118.393037	14368.16819	26295.98697	17474.81657	3547.468484	NA	NA	NA	7996.438551	3739.457459	77139.89821	2978.952544	8425.124085	NA	2292.776932	1903.555276	8855.541462	38132.5038	8411.892195	40648.49601	51447.88523	8314.799222	10267.95907	13172.91104	10746.57199	5191.444856	86453.65303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11469.45724	NA	NA	14236.0591	28320.14594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3975.179691	6824.980991	4366.707383	5945.745662	NA	14245.51399	2900.816784	11098.33989	3941.56836	26900.47435	6127.030878	6452.743642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000111906	HDDC2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	186506.7586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	171736.1077	NA	NA	NA	NA	NA	NA	12628.12711	NA	NA	NA	20628.03132	NA	17345.09011	7140.277341	33383.10663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14672.60398	NA	5603.804217	NA	15558.29247	NA	NA	NA	70809.41574	NA	22234.88856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184508	HDDC3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102774.111	NA	NA	NA	NA	NA	NA	62465.41766	NA	70281.3319	NA	54559.54513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44900.23341	243989.1942	3098.903665	65361.5091	17209.24737	98849.29399	7980.554877	140867.1029	4464.7446	72383.52806	58699.49519	160002.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143321	HDGF	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17364.17131	NA	33032.92974	NA	32451.29273	NA	34517.82173	NA	NA	23031.74648	NA	NA	10944.85949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69438.77091	870204.1516	56534.36651	151817.2626	101086.6722	701434.0072	19933.17046	62668.38592	341006.202	381285.6454	1144380.288	215119.0896	955627.2484	61875.34083	161492.3281	NA	7738.553626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	284950.5587	659783.1585	323950.8868	575674.3658	152767.4718	968416.3747	191168.7634	478381.2181	460450.6674	397759.3436	570472.7829	481972.0126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	366687.1649	845107.3263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	575354.8107
